"cycle","variable_name","variable_label","has_value_labels","n_value_labels"
"2013-2014","ACCG12N","Difficulty - other - (G)",TRUE,6
"2013-2014","ACCG22B","Diff. getting appt / diagnosis - (G)",TRUE,6
"2013-2014","ACCG22D","Diff. - wait too long for diag. test / h",TRUE,6
"2013-2014","ACCG22O","Diff. - other - (G)",TRUE,6
"2013-2014","ACCG32F","Diff. - not avail. time required/area -",TRUE,6
"2013-2014","ACCG32N","Diff. - other - (G)",TRUE,6
"2013-2014","ACCG43B","Diff. - contact physician-nurse / no pho",TRUE,6
"2013-2014","ACCG43I","Diff. - other - (G)",TRUE,6
"2013-2014","ACCG45B","Diff. - contact physician-nurse / no pho",TRUE,6
"2013-2014","ACCG45I","Diff. - other - (G)",TRUE,6
"2013-2014","ACCG47C","Diff. - contact / tel num / get through",TRUE,6
"2013-2014","ACCG47I","Diff. - other - (G)",TRUE,6
"2013-2014","ACCG53G","Diff. - no fam phys / not avail in area",TRUE,6
"2013-2014","ACCG53J","Diff. - transport / lang. / cost - (G)",TRUE,6
"2013-2014","ACCG53M","Diff. - other - (G)",TRUE,6
"2013-2014","ACCG55G","Diff. - no fam phys / not avail in area",TRUE,6
"2013-2014","ACCG55M","Diff. - other - (G)",TRUE,6
"2013-2014","ACCG63G","Diff. - no fam phys / not avail in area",TRUE,6
"2013-2014","ACCG63L","Diff. - did not know where / unable to l",TRUE,6
"2013-2014","ACCG63M","Diff. - other - (G)",TRUE,6
"2013-2014","ACCG65G","Diff. - no fam phys / not avail in area",TRUE,6
"2013-2014","ACCG65M","Diff. - other - (G)",TRUE,6
"2013-2014","ACCG67E","Diff. - wait too long for appt./see doc.",TRUE,6
"2013-2014","ACCG67M","Diff. - other - (G)",TRUE,6
"2010-2011","ACC_10","Rep. strain - body part affected",TRUE,6
"2013-2014","ACC_10","Required visit to medical specialist",TRUE,6
"2010-2011","ACC_11","Diff. getting specialist care",TRUE,6
"2013-2014","ACC_11","Diff. getting specialist care",TRUE,6
"2010-2011","ACC_12A","Diff. - getting a referral",TRUE,6
"2013-2014","ACC_12A","Diff. - getting a referral",TRUE,6
"2010-2011","ACC_12B","Diff. - getting an appointment",TRUE,6
"2013-2014","ACC_12B","Diff. - getting an appointment",TRUE,6
"2010-2011","ACC_12C","Diff. - no specalists in area",TRUE,6
"2013-2014","ACC_12C","Diff. - no specalists in area",TRUE,6
"2010-2011","ACC_12D","Diff. - waited too long for appointment",TRUE,6
"2013-2014","ACC_12D","Diff. - waited too long for appointment",TRUE,6
"2010-2011","ACC_12E","Diff. - waited too long /see doc.",TRUE,6
"2013-2014","ACC_12E","Diff. - waited too long /see doc.",TRUE,6
"2010-2011","ACC_12F","Diff. - transportation",TRUE,6
"2013-2014","ACC_12F","Diff. - transportation",TRUE,6
"2010-2011","ACC_12G","Diff. - language",TRUE,6
"2010-2011","ACC_12H","Diff. - cost",TRUE,6
"2010-2011","ACC_12I","Diff. - pers./family responsibilities",TRUE,6
"2010-2011","ACC_12J","Diff. - deterioration of health",TRUE,6
"2013-2014","ACC_12J","Diff. - deterioration of health",TRUE,6
"2010-2011","ACC_12K","Diff. - appointment cancelled/deferred",TRUE,6
"2013-2014","ACC_12K","Diff. - appointment cancelled/deferred",TRUE,6
"2010-2011","ACC_12L","Diff. - still waiting for visit",TRUE,6
"2013-2014","ACC_12L","Diff. - still waiting for visit",TRUE,6
"2010-2011","ACC_12M","Diff. - unable leave house/health",TRUE,6
"2010-2011","ACC_12N","Diff. - other",TRUE,6
"2010-2011","ACC_20","Required non-emergency surgery",TRUE,6
"2013-2014","ACC_20","Required non-emergency surgery",TRUE,6
"2010-2011","ACC_21","Diff. getting non-emerg. surg.",TRUE,6
"2013-2014","ACC_21","Diff. getting non-emerg. surg.",TRUE,6
"2010-2011","ACC_22A","Diff. - getting an appointment",TRUE,6
"2010-2011","ACC_22B","Diff. - getting a diagnosis",TRUE,6
"2010-2011","ACC_22C","Diff. - wait too long/diag. test",TRUE,6
"2010-2011","ACC_22D","Diff. - waited too long/hosp. bed",TRUE,6
"2010-2011","ACC_22E","Diff. - waited too long/surgery",TRUE,6
"2013-2014","ACC_22E","Diff. - waited too long/surgery",TRUE,6
"2010-2011","ACC_22F","Diff. - service not available/area",TRUE,6
"2010-2011","ACC_22G","Diff. - transportation",TRUE,6
"2010-2011","ACC_22H","Diff. - language",TRUE,6
"2013-2014","ACC_22H","Diff. - language",TRUE,6
"2010-2011","ACC_22I","Diff. - cost",TRUE,6
"2010-2011","ACC_22J","Diff. - pers./family responsibilities",TRUE,6
"2013-2014","ACC_22J","Diff. - pers./family responsibilities",TRUE,6
"2010-2011","ACC_22K","Diff. - deterioration of health",TRUE,6
"2010-2011","ACC_22L","Diff. - appointment cancelled/deferred",TRUE,6
"2013-2014","ACC_22L","Diff. - appointment cancelled/deferred",TRUE,6
"2010-2011","ACC_22M","Diff. - still waiting for surgery",TRUE,6
"2013-2014","ACC_22M","Diff. - still waiting for surgery",TRUE,6
"2010-2011","ACC_22N","Diff. - unable leave house/health",TRUE,6
"2010-2011","ACC_22O","Diff. - other",TRUE,6
"2010-2011","ACC_30","Required MRI, CT Scan, angiography",TRUE,6
"2013-2014","ACC_30","Required MRI, CT Scan, angiography",TRUE,6
"2010-2011","ACC_31","Difficulties getting test",TRUE,6
"2013-2014","ACC_31","Difficulties getting test",TRUE,6
"2010-2011","ACC_32A","Diff. - getting a referral",TRUE,6
"2013-2014","ACC_32A","Diff. - getting a referral",TRUE,6
"2010-2011","ACC_32B","Diff. - getting an appointment",TRUE,6
"2013-2014","ACC_32B","Diff. - getting an appointment",TRUE,6
"2010-2011","ACC_32C","Diff. - waited too long for appt.",TRUE,6
"2013-2014","ACC_32C","Diff. - waited too long for appt.",TRUE,6
"2010-2011","ACC_32D","Diff. - waited too long/get test",TRUE,6
"2013-2014","ACC_32D","Diff. - waited too long/get test",TRUE,6
"2010-2011","ACC_32E","Diff. - not available at time required",TRUE,6
"2010-2011","ACC_32F","Diff. - not available/area",TRUE,6
"2010-2011","ACC_32G","Diff. - transportation",TRUE,6
"2010-2011","ACC_32H","Diff. - language",TRUE,6
"2013-2014","ACC_32H","Diff. - language",TRUE,6
"2010-2011","ACC_32I","Diff. - cost",TRUE,6
"2010-2011","ACC_32J","Diff. - deterioration of health",TRUE,6
"2013-2014","ACC_32J","Diff. - deterioration of health",TRUE,6
"2010-2011","ACC_32K","Diff. - did not know where to go",TRUE,6
"2013-2014","ACC_32K","Diff. - did not know where to go",TRUE,6
"2010-2011","ACC_32L","Diff. - still waiting for test",TRUE,6
"2013-2014","ACC_32L","Diff. - still waiting for test",TRUE,6
"2010-2011","ACC_32M","Diff. - unable leave house /health",TRUE,6
"2013-2014","ACC_32M","Diff. - unable leave house /health",TRUE,6
"2010-2011","ACC_32N","Diff. - other",TRUE,6
"2010-2011","ACC_40","Required health information",TRUE,6
"2013-2014","ACC_40","Required health information",TRUE,6
"2010-2011","ACC_40A","Contact/health info - doctor",TRUE,6
"2013-2014","ACC_40A","Contact/health info - doctor",TRUE,6
"2010-2011","ACC_40B","Contact/health info - community hlth ctr",TRUE,6
"2013-2014","ACC_40B","Contact/health info - community hlth ctr",TRUE,6
"2010-2011","ACC_40C","Contact/health info - walk-in clinic",TRUE,6
"2013-2014","ACC_40C","Contact/health info - walk-in clinic",TRUE,6
"2010-2011","ACC_40D","Contact/health info - health line",TRUE,6
"2013-2014","ACC_40D","Contact/health info - health line",TRUE,6
"2010-2011","ACC_40E","Contact/health info - emergency room",TRUE,6
"2013-2014","ACC_40E","Contact/health info - emergency room",TRUE,6
"2010-2011","ACC_40F","Contact/health info - other hosp. serv.",TRUE,6
"2013-2014","ACC_40F","Contact/health info - other hosp. serv.",TRUE,6
"2010-2011","ACC_40G","Contact/health info - other",TRUE,6
"2013-2014","ACC_40G","Contact/health info - other",TRUE,6
"2010-2011","ACC_41","Diff. getting health information",TRUE,6
"2013-2014","ACC_41","Diff. getting health information",TRUE,6
"2010-2011","ACC_42","Exp. diff. during regular hrs.",TRUE,7
"2013-2014","ACC_42","Exp. diff. during regular hrs.",TRUE,7
"2010-2011","ACC_43A","Diff. - contact a physician/nurse",TRUE,6
"2010-2011","ACC_43B","Diff. - did not have a phone number",TRUE,6
"2010-2011","ACC_43C","Diff. - could not get through",TRUE,6
"2013-2014","ACC_43C","Diff. - could not get through",TRUE,6
"2010-2011","ACC_43D","Diff. - waited too long to speak",TRUE,6
"2013-2014","ACC_43D","Diff. - waited too long to speak",TRUE,6
"2010-2011","ACC_43E","Diff. - inadequate information",TRUE,6
"2013-2014","ACC_43E","Diff. - inadequate information",TRUE,6
"2010-2011","ACC_43F","Diff. - language",TRUE,6
"2010-2011","ACC_43G","Diff. - did not know where to go/call",TRUE,6
"2013-2014","ACC_43G","Diff. - did not know where to go/call",TRUE,6
"2010-2011","ACC_43H","Diff. - unable to leave house/health",TRUE,6
"2010-2011","ACC_43I","Diff. - other",TRUE,6
"2010-2011","ACC_44","Exp. diff. during evening/weekends",TRUE,7
"2013-2014","ACC_44","Exp. diff. during evening/weekends",TRUE,7
"2010-2011","ACC_45A","Diff. - contact a physician/nurse",TRUE,6
"2010-2011","ACC_45B","Diff. - did not have a phone number",TRUE,6
"2010-2011","ACC_45C","Diff. - could not get through",TRUE,6
"2013-2014","ACC_45C","Diff. - could not get through",TRUE,6
"2010-2011","ACC_45D","Diff. - waited too long to speak",TRUE,6
"2013-2014","ACC_45D","Diff. - waited too long to speak",TRUE,6
"2010-2011","ACC_45E","Diff. - inadequate information",TRUE,6
"2013-2014","ACC_45E","Diff. - inadequate information",TRUE,6
"2010-2011","ACC_45F","Diff. - language",TRUE,6
"2010-2011","ACC_45G","Diff. - did not know where to go/call",TRUE,6
"2010-2011","ACC_45H","Diff. - unable to leave/health",TRUE,6
"2010-2011","ACC_45I","Diff. - other",TRUE,6
"2010-2011","ACC_46","Exp. diff. during middle of night",TRUE,7
"2013-2014","ACC_46","Exp. diff. during middle of night",TRUE,7
"2010-2011","ACC_47A","Diff. - contact a physician/nurse",TRUE,6
"2010-2011","ACC_47B","Diff. - did not have a phone number",TRUE,6
"2010-2011","ACC_47C","Diff. - could not get through",TRUE,6
"2010-2011","ACC_47D","Diff. - waited too long/to speak",TRUE,6
"2013-2014","ACC_47D","Diff. - waited too long/to speak",TRUE,6
"2010-2011","ACC_47E","Diff. - inadequate information",TRUE,6
"2013-2014","ACC_47E","Diff. - inadequate information",TRUE,6
"2010-2011","ACC_47F","Diff. - language",TRUE,6
"2013-2014","ACC_47F","Diff. - language",TRUE,6
"2010-2011","ACC_47G","Diff. - did not know where to go/call",TRUE,6
"2010-2011","ACC_47H","Diff. - unable to leave/health",TRUE,6
"2010-2011","ACC_47I","Diff. - other",TRUE,6
"2010-2011","ACC_50","Required routine care for self/family",TRUE,6
"2013-2014","ACC_50","Required routine care for self/family",TRUE,6
"2010-2011","ACC_50A","Has a regular family doctor",TRUE,6
"2013-2014","ACC_50A","Has a regular family doctor",TRUE,6
"2010-2011","ACC_51","Exp. diff. getting on-going care",TRUE,6
"2013-2014","ACC_51","Exp. diff. getting on-going care",TRUE,6
"2010-2011","ACC_52","Experienced diff. during regular hours",TRUE,7
"2013-2014","ACC_52","Experienced diff. during regular hours",TRUE,7
"2010-2011","ACC_53A","Diff. - contact a physician",TRUE,6
"2013-2014","ACC_53A","Diff. - contact a physician",TRUE,6
"2010-2011","ACC_53B","Diff. - getting an appointment",TRUE,6
"2013-2014","ACC_53B","Diff. - getting an appointment",TRUE,6
"2010-2011","ACC_53C","Diff. - do not have family physician",TRUE,6
"2010-2011","ACC_53D","Diff. - waited too long for appointment",TRUE,6
"2013-2014","ACC_53D","Diff. - waited too long for appointment",TRUE,6
"2010-2011","ACC_53E","Diff. - waited too long/see doc.",TRUE,6
"2013-2014","ACC_53E","Diff. - waited too long/see doc.",TRUE,6
"2010-2011","ACC_53F","Diff. - not available at time required",TRUE,6
"2013-2014","ACC_53F","Diff. - not available at time required",TRUE,6
"2010-2011","ACC_53G","Diff. - not available in the area",TRUE,6
"2010-2011","ACC_53H","Diff. - transportation",TRUE,6
"2010-2011","ACC_53I","Diff. - language",TRUE,6
"2010-2011","ACC_53J","Diff. - cost",TRUE,6
"2010-2011","ACC_53K","Diff. - did not know where to go",TRUE,6
"2010-2011","ACC_53L","Diff. - unable to leave house/health",TRUE,6
"2010-2011","ACC_53M","Diff. - other",TRUE,6
"2010-2011","ACC_54","Exp. diff. during evening/weekends",TRUE,7
"2013-2014","ACC_54","Exp. diff. during evening/weekends",TRUE,7
"2010-2011","ACC_55A","Diff. - contact a physician",TRUE,6
"2013-2014","ACC_55A","Diff. - contact a physician",TRUE,6
"2010-2011","ACC_55B","Diff. - getting an appointment",TRUE,6
"2013-2014","ACC_55B","Diff. - getting an appointment",TRUE,6
"2010-2011","ACC_55C","Diff. - do not have family physician",TRUE,6
"2010-2011","ACC_55D","Diff. - waited too long for appointment",TRUE,6
"2013-2014","ACC_55D","Diff. - waited too long for appointment",TRUE,6
"2010-2011","ACC_55E","Diff. - waited too long/see doc",TRUE,6
"2013-2014","ACC_55E","Diff. - waited too long/see doc",TRUE,6
"2010-2011","ACC_55F","Diff. - not available at time required",TRUE,6
"2013-2014","ACC_55F","Diff. - not available at time required",TRUE,6
"2010-2011","ACC_55G","Diff. - not available/area",TRUE,6
"2010-2011","ACC_55H","Diff. - transportation",TRUE,6
"2010-2011","ACC_55I","Diff. - language",TRUE,6
"2013-2014","ACC_55I","Diff. - language",TRUE,6
"2010-2011","ACC_55J","Diff. - cost",TRUE,6
"2010-2011","ACC_55K","Diff. - did not know where to go",TRUE,6
"2010-2011","ACC_55L","Diff. - unable to leave house/health",TRUE,6
"2013-2014","ACC_55L","Diff. - unable to leave house/health",TRUE,6
"2010-2011","ACC_55M","Diff. - other",TRUE,6
"2010-2011","ACC_60","Required immediate care - self/family",TRUE,6
"2013-2014","ACC_60","Required immediate care - self/family",TRUE,6
"2010-2011","ACC_61","Exp. diff. getting immediate care",TRUE,6
"2013-2014","ACC_61","Exp. diff. getting immediate care",TRUE,6
"2010-2011","ACC_62","Experienced diff. during regular hours",TRUE,7
"2013-2014","ACC_62","Experienced diff. during regular hours",TRUE,7
"2010-2011","ACC_63A","Diff. - contact a physician",TRUE,6
"2013-2014","ACC_63A","Diff. - contact a physician",TRUE,6
"2010-2011","ACC_63B","Diff. - getting an appointment",TRUE,6
"2013-2014","ACC_63B","Diff. - getting an appointment",TRUE,6
"2010-2011","ACC_63C","Diff. - do not have family physician",TRUE,6
"2010-2011","ACC_63D","Diff. - waited too long/for appointment",TRUE,6
"2013-2014","ACC_63D","Diff. - waited too long/for appointment",TRUE,6
"2010-2011","ACC_63E","Diff. - waited too long/see doc",TRUE,6
"2013-2014","ACC_63E","Diff. - waited too long/see doc",TRUE,6
"2010-2011","ACC_63F","Diff. - not available at time required",TRUE,6
"2013-2014","ACC_63F","Diff. - not available at time required",TRUE,6
"2010-2011","ACC_63G","Diff. - not available/area",TRUE,6
"2010-2011","ACC_63H","Diff. - transportation",TRUE,6
"2010-2011","ACC_63I","Diff. - language",TRUE,6
"2010-2011","ACC_63J","Diff. - cost",TRUE,6
"2010-2011","ACC_63K","Diff. - did not know where to go",TRUE,6
"2010-2011","ACC_63L","Diff. - unable to leave house/health",TRUE,6
"2010-2011","ACC_63M","Diff. - other",TRUE,6
"2010-2011","ACC_64","Exp. diff. during evening/weekends",TRUE,7
"2013-2014","ACC_64","Exp. diff. during evening/weekends",TRUE,7
"2010-2011","ACC_65A","Diff. - contact a physician",TRUE,6
"2013-2014","ACC_65A","Diff. - contact a physician",TRUE,6
"2010-2011","ACC_65B","Diff. - getting an appointment",TRUE,6
"2013-2014","ACC_65B","Diff. - getting an appointment",TRUE,6
"2010-2011","ACC_65C","Diff. - do not have family physician",TRUE,6
"2010-2011","ACC_65D","Diff. - waited too long/for appointment",TRUE,6
"2013-2014","ACC_65D","Diff. - waited too long/for appointment",TRUE,6
"2010-2011","ACC_65E","Diff. - waited too long/see doc",TRUE,6
"2013-2014","ACC_65E","Diff. - waited too long/see doc",TRUE,6
"2010-2011","ACC_65F","Diff. - not available at time required",TRUE,6
"2013-2014","ACC_65F","Diff. - not available at time required",TRUE,6
"2010-2011","ACC_65G","Diff. - not available/area",TRUE,6
"2010-2011","ACC_65H","Diff. - transportation",TRUE,6
"2010-2011","ACC_65I","Diff. - language",TRUE,6
"2010-2011","ACC_65J","Diff. - cost",TRUE,6
"2010-2011","ACC_65K","Diff. - did not know where to go",TRUE,6
"2010-2011","ACC_65L","Diff. - unable to leave house/health",TRUE,6
"2010-2011","ACC_65M","Diff. - other",TRUE,6
"2010-2011","ACC_66","Exp. diff. during middle of night",TRUE,7
"2013-2014","ACC_66","Exp. diff. during middle of night",TRUE,7
"2010-2011","ACC_67A","Diff. - contact a physician",TRUE,6
"2010-2011","ACC_67B","Diff. - getting an appointment",TRUE,6
"2010-2011","ACC_67C","Diff. - do not have family physician",TRUE,6
"2010-2011","ACC_67D","Diff. - waited too long/for appointment",TRUE,6
"2010-2011","ACC_67E","Diff. - waited too long/see doc",TRUE,6
"2010-2011","ACC_67F","Diff. - not available at time required",TRUE,6
"2010-2011","ACC_67G","Diff. - not available/area",TRUE,6
"2010-2011","ACC_67H","Diff. - transportation",TRUE,6
"2010-2011","ACC_67I","Diff. - language",TRUE,6
"2013-2014","ACC_67I","Diff. - language",TRUE,6
"2010-2011","ACC_67J","Diff. - cost",TRUE,6
"2013-2014","ACC_67J","Diff. - cost",TRUE,6
"2010-2011","ACC_67K","Diff. - did not know where to go",TRUE,6
"2010-2011","ACC_67L","Diff. - unable to leave house/health",TRUE,6
"2010-2011","ACC_67M","Diff. - other",TRUE,6
"2010-2011","ADLF6R","Help needed for tasks - (F)",TRUE,6
"2013-2014","ADLF6R","Help needed for tasks - (F)",TRUE,6
"2010-2011","ADL_01","Needs help - preparing meals",TRUE,6
"2013-2014","ADL_01","Needs help - preparing meals",TRUE,6
"2010-2011","ADL_02","Needs help - getting to appointments",TRUE,6
"2013-2014","ADL_02","Needs help - getting to appointments",TRUE,6
"2010-2011","ADL_03","Needs help - doing housework",TRUE,6
"2013-2014","ADL_03","Needs help - doing housework",TRUE,6
"2010-2011","ADL_04","Needs help - personal care",TRUE,6
"2013-2014","ADL_04","Needs help - personal care",TRUE,6
"2010-2011","ADL_05","Needs help - moving about inside house",TRUE,6
"2013-2014","ADL_05","Needs help - moving about inside house",TRUE,6
"2010-2011","ADL_06","Needs help - looking after finances",TRUE,6
"2013-2014","ADL_06","Needs help - looking after finances",TRUE,6
"2010-2011","ADM_N09","Interview by telephone/in person",TRUE,7
"2013-2014","ADM_N09","Interview by telephone/in person",TRUE,7
"2010-2011","ADM_N10","Respondent alone during interview",TRUE,6
"2013-2014","ADM_N10","Respondent alone during interview",TRUE,6
"2010-2011","ADM_N11","Answers aff./presence of another person",TRUE,6
"2013-2014","ADM_N11","Answers aff./presence of another person",TRUE,6
"2010-2011","ADM_PRX","Health Component completed by proxy",TRUE,6
"2013-2014","ADM_PRX","Health Component completed by proxy",TRUE,6
"2010-2011","ADM_RNO","Sequential record number",FALSE,0
"2013-2014","ADM_RNO","Sequential record number",FALSE,0
"2010-2011","ALCDTTM","Type of drinker (12 months)",TRUE,7
"2013-2014","ALCDTTM","Type of drinker (12 months)",TRUE,7
"2010-2011","ALC_1","Drank alcohol - past 12 months",TRUE,6
"2013-2014","ALC_1","Drank alcohol - past 12 months",TRUE,6
"2010-2011","ALC_2","Frequency of drinking alcohol",TRUE,11
"2013-2014","ALC_2","Frequency of drinking alcohol",TRUE,11
"2010-2011","ALC_3","Frequency of having 5 or more drinks",TRUE,10
"2013-2014","ALC_3","Freq. drinking 4(female)/ 5(male)drinks",TRUE,10
"2013-2014","ALDDINT","Alcohol interference - mean - 12 mo (D)",TRUE,4
"2013-2014","ALDDPP","Probability of caseness to resp.s - (D)",TRUE,9
"2013-2014","ALDFINT","Alcohol interference - 12 mo - (F)",TRUE,6
"2013-2014","ALDGSF","Alcohol dep. scale - short frm score (D)",TRUE,12
"2010-2011","ALWDDLY","Average daily alcohol consumption",TRUE,4
"2013-2014","ALWDDLY","Average daily alcohol consumption",TRUE,4
"2010-2011","ALWDWKY","Weekly consumption",TRUE,5
"2013-2014","ALWDWKY","Weekly consumption",TRUE,5
"2010-2011","ALW_1","Drank alcohol in past week",TRUE,6
"2013-2014","ALW_1","Drank alcohol in past week",TRUE,6
"2010-2011","ALW_2A1","No. of drinks - Sunday",TRUE,4
"2013-2014","ALW_2A1","No. of drinks - Sunday",TRUE,4
"2010-2011","ALW_2A2","No. of drinks - Monday",TRUE,4
"2013-2014","ALW_2A2","No. of drinks - Monday",TRUE,4
"2010-2011","ALW_2A3","No. of drinks - Tuesday",TRUE,4
"2013-2014","ALW_2A3","No. of drinks - Tuesday",TRUE,4
"2010-2011","ALW_2A4","No. of drinks - Wednesday",TRUE,4
"2013-2014","ALW_2A4","No. of drinks - Wednesday",TRUE,4
"2010-2011","ALW_2A5","No. of drinks - Thursday",TRUE,4
"2013-2014","ALW_2A5","No. of drinks - Thursday",TRUE,4
"2010-2011","ALW_2A6","No. of drinks - Friday",TRUE,4
"2013-2014","ALW_2A6","No. of drinks - Friday",TRUE,4
"2010-2011","ALW_2A7","No. of drinks - Saturday",TRUE,4
"2013-2014","ALW_2A7","No. of drinks - Saturday",TRUE,4
"2013-2014","BPCG16M","B.p. not taken - other - (G)",TRUE,6
"2010-2011","BPC_010","Ever had blood pressure taken",TRUE,6
"2013-2014","BPC_010","Ever had blood pressure taken",TRUE,6
"2010-2011","BPC_012","Last time blood pressure was taken",TRUE,9
"2013-2014","BPC_012","Last time blood pressure was taken",TRUE,9
"2010-2011","BPC_013","Pregnant - blood pressure taken",TRUE,6
"2013-2014","BPC_013","Pregnant - blood pressure taken",TRUE,6
"2010-2011","BPC_16A","B.p. not taken - not gotten around to it",TRUE,6
"2013-2014","BPC_16A","B.p. not taken - not gotten around to it",TRUE,6
"2010-2011","BPC_16B","B.p. not taken - resp. didn't think nec.",TRUE,6
"2013-2014","BPC_16B","B.p. not taken - resp. didn't think nec.",TRUE,6
"2010-2011","BPC_16C","B.p. not taken - dr. didn't think nec.",TRUE,6
"2013-2014","BPC_16C","B.p. not taken - dr. didn't think nec.",TRUE,6
"2010-2011","BPC_16D","B.p. not taken - personal/family resp.",TRUE,6
"2010-2011","BPC_16E","B.p. not taken - not available when req.",TRUE,6
"2010-2011","BPC_16F","B.p. not taken - not available in area",TRUE,6
"2010-2011","BPC_16G","B.p. not taken - waiting time too long",TRUE,6
"2010-2011","BPC_16H","B.p. not taken - transportation problems",TRUE,6
"2013-2014","BPC_16H","B.p. not taken - transportation problems",TRUE,6
"2010-2011","BPC_16I","B.p. not taken - language problem",TRUE,6
"2013-2014","BPC_16I","B.p. not taken - language problem",TRUE,6
"2010-2011","BPC_16J","B.p. not taken - cost",TRUE,6
"2010-2011","BPC_16K","B.p. not taken - didn't know where to go",TRUE,6
"2010-2011","BPC_16L","B.p. not taken - fear",TRUE,6
"2010-2011","BPC_16M","B.p. not taken - other",TRUE,6
"2010-2011","BPC_16N","B.p. not taken - unable leave house",TRUE,6
"2013-2014","BPC_16N","B.p. not taken - unable leave house",TRUE,6
"2010-2011","BRX_110","Had breasts examined by health prof.",TRUE,6
"2010-2011","BRX_112","Last time breasts examined for lumps",TRUE,9
"2010-2011","BRX_16A","No breast ex. - havn't gotten around/it",TRUE,6
"2010-2011","BRX_16B","No breast ex. - resp. didn't think nec.",TRUE,6
"2010-2011","BRX_16C","No breast ex. - doctor didn't think nec.",TRUE,6
"2010-2011","BRX_16D","No breast ex. - personal/family resp.",TRUE,6
"2010-2011","BRX_16E","No breast ex. - not avail. when req'd",TRUE,6
"2010-2011","BRX_16F","No breast ex. - not available in area",TRUE,6
"2010-2011","BRX_16G","No breast ex. - waiting time too long",TRUE,6
"2010-2011","BRX_16H","No breast ex. - transportation problems",TRUE,6
"2010-2011","BRX_16I","No breast ex. - language problem",TRUE,6
"2010-2011","BRX_16J","No breast ex. - cost",TRUE,6
"2010-2011","BRX_16K","No breast ex. - did not know where to go",TRUE,6
"2010-2011","BRX_16L","No breast ex. - fear",TRUE,6
"2010-2011","BRX_16M","No breast ex. - other",TRUE,6
"2010-2011","BRX_16N","No breast ex. - unable to leave house",TRUE,6
"2010-2011","BRX_16O","No breast - breast removed/mastectomy",TRUE,6
"2010-2011","CCCDDIA","Diabetes type",TRUE,8
"2013-2014","CCCDDIA","Diabetes type",TRUE,8
"2010-2011","CCCG102","Diabetes - age first diagnosed - (G)",TRUE,19
"2013-2014","CCCG102","Diabetes - age first diagnosed - (G)",TRUE,19
"2010-2011","CCC_031","Has asthma",TRUE,6
"2013-2014","CCC_031","Has asthma",TRUE,6
"2010-2011","CCC_035","Asthma - had symptoms/attacks",TRUE,6
"2013-2014","CCC_035","Asthma - had symptoms/attacks",TRUE,6
"2010-2011","CCC_036","Asthma - took medication",TRUE,6
"2013-2014","CCC_036","Asthma - took medication",TRUE,6
"2010-2011","CCC_041","Has fibromyalgia",TRUE,6
"2013-2014","CCC_041","Has fibromyalgia",TRUE,6
"2010-2011","CCC_051","Has arthritis",TRUE,6
"2013-2014","CCC_051","Has arthritis",TRUE,6
"2010-2011","CCC_061","Has back problems/excl. fibro/arthritis",TRUE,6
"2013-2014","CCC_061","Has back problems/excl. fibro/arthritis",TRUE,6
"2010-2011","CCC_071","Has high blood pressure",TRUE,6
"2013-2014","CCC_071","Has high blood pressure",TRUE,6
"2010-2011","CCC_072","Ever diagnosed with high blood pressure",TRUE,6
"2013-2014","CCC_072","Ever diagnosed with high blood pressure",TRUE,6
"2010-2011","CCC_073","Medication - high blood pressure",TRUE,6
"2013-2014","CCC_073","Medication - high blood pressure",TRUE,6
"2010-2011","CCC_073A","Preg. - diag. high blood press. 1st time",TRUE,6
"2013-2014","CCC_073A","Preg. - diag. high blood press. 1st time",TRUE,6
"2010-2011","CCC_073B","Not pregnant - diagn. high blood press.",TRUE,6
"2013-2014","CCC_073B","Not pregnant - diagn. high blood press.",TRUE,6
"2010-2011","CCC_081","Has migraine headaches",TRUE,6
"2013-2014","CCC_081","Has migraine headaches",TRUE,6
"2010-2011","CCC_091","Has a COPD",TRUE,6
"2013-2014","CCC_091","Has a COPD",TRUE,6
"2010-2011","CCC_101","Has diabetes",TRUE,6
"2013-2014","CCC_101","Has diabetes",TRUE,6
"2010-2011","CCC_105","Diabetes - currently takes insulin",TRUE,6
"2013-2014","CCC_105","Diabetes - currently takes insulin",TRUE,6
"2010-2011","CCC_106","Diabetes - pills to control blood sugar",TRUE,6
"2013-2014","CCC_106","Diabetes - pills to control blood sugar",TRUE,6
"2010-2011","CCC_10A","Diabetes diagnosed when pregnant",TRUE,6
"2013-2014","CCC_10A","Diabetes diagnosed when pregnant",TRUE,6
"2010-2011","CCC_10B","Diabetes diagnosed - other than pregnant",TRUE,6
"2013-2014","CCC_10B","Diabetes diagnosed - other than pregnant",TRUE,6
"2010-2011","CCC_10C","Diabetes diag. - when started w/insulin",TRUE,10
"2013-2014","CCC_10C","Diabetes diag. - when started w/insulin",TRUE,10
"2010-2011","CCC_121","Has heart disease",TRUE,6
"2013-2014","CCC_121","Has heart disease",TRUE,6
"2010-2011","CCC_131","Has cancer",TRUE,6
"2013-2014","CCC_131","Has cancer",TRUE,6
"2010-2011","CCC_141","Has stomach or intestinal ulcers",TRUE,6
"2013-2014","CCC_141","Has stomach or intestinal ulcers",TRUE,6
"2010-2011","CCC_151","Suffers from the effects of a stroke",TRUE,6
"2013-2014","CCC_151","Suffers from the effects of a stroke",TRUE,6
"2010-2011","CCC_161","Has urinary incontinence",TRUE,6
